"","FOD_ID","FIRE_NAME","FIRE_YEAR","DISCOVERY_DATE","DISCOVERY_DOY","NWCG_CAUSE_CLASSIFICATION","NWCG_GENERAL_CAUSE","FIRE_SIZE","FIRE_SIZE_CLASS","LATITUDE","LONGITUDE","OWNER_DESCR","STATE"
"1837",1276711,"QUARTZ CR",2004,2004-06-13,165,"Natural","Natural",35.6,"C",65.4018,-164.7135,"STATE","AK"
"1838",1276712,"QUARTZ CR3",2004,2004-06-13,165,"Natural","Natural",80,"C",65.3076,-164.8357,"TRIBAL","AK"
"1839",1276713,"AMERICAN C",2004,2004-07-15,197,"Natural","Natural",80,"C",64.9659,-164.3526,"STATE","AK"
"1840",1276717,"SOUTH AGIA",2005,2005-07-26,207,"Natural","Natural",67,"C",65.4072,-165.7719,"FWS","AK"
"1841",1276719,"KOYUK DUMP",2007,2007-05-25,145,"Human","Debris and open burning",28,"C",64.9289,-161.1789,"TRIBAL","AK"
"1842",1276720,"SNOW SHOE CREEK",2007,2007-07-13,194,"Natural","Natural",39,"C",65.8933,-165.3944,"STATE","AK"
"1843",1276721,"NORTH PISH RIVER",2007,2007-07-14,195,"Natural","Natural",550,"E",66.0047,-164.3492,"NPS","AK"
"1844",1276722,"SOUTH PISH RIVER",2007,2007-07-14,195,"Natural","Natural",1930,"F",65.9919,-164.3453,"NPS","AK"
"1845",1276727,"KASHUNUK 2",2008,2008-08-24,237,"Natural","Natural",79.6,"C",61.43,-165.22,"FWS","AK"
"1846",1276728,"KIVALINA",2009,2009-06-18,169,"Natural","Natural",10,"C",67.9325,-164.5117,"BLM","AK"
"1847",1276842,"ELI RV 2",2004,2004-06-14,166,"Natural","Natural",26.2,"C",67.638,-162.3868,"NPS","AK"
"1848",1276843,"ELI RV 3",2004,2004-06-14,166,"Natural","Natural",11.5,"C",67.6132,-162.409,"NPS","AK"
"1849",1276845,"PARKS HIGHWAY",2006,2006-06-07,158,"Human","Debris and open burning",118520.1,"G",64.37,-149.03,"PRIVATE","AK"
"1850",1395473,"FOURMILE TRAIL",2010,2010-04-28,118,"Human","Debris and open burning",16.8,"C",64.1569443,-145.7408295,"PRIVATE","AK"
"1851",1395502,"GRANITE TORS",2010,2010-05-27,147,"Natural","Natural",7880,"G",64.7858353,-146.2236176,"STATE","AK"
"1852",1395546,"GOLDBUG CREEK",2010,2010-06-23,174,"Natural","Natural",2777,"F",65.7608337,-162.5744476,"STATE","AK"
"1853",1395569,"BROKEN TREE",2010,2010-05-24,144,"Natural","Natural",112,"D",64.5683365,-150.1563873,"STATE","AK"
"1854",1395589,"FOLGER CREEK",2010,2010-07-01,182,"Natural","Natural",90,"C",63.4541664,-156.4197235,"STATE","AK"
"1855",1395595,"TAYLOR CREEK",2010,2010-05-28,148,"Natural","Natural",20,"C",60.998333,-157.1247253,"STATE","AK"
"1856",1395604,"CHATANIKA",2010,2010-09-21,264,"Human","Recreation and ceremony",603,"E",65.0666656,-149.1999969,"STATE","AK"
"1857",1395644,"GOLD RUN PASS",2010,2010-10-02,275,"Human","Missing data/not specified/undetermined",40,"C",63.5541649,-148.3944397,"STATE","AK"
"1858",1395707,"263 PARKS",2010,2010-05-12,132,"Human","Equipment and vehicle use",261,"D",64.0538864,-149.1824951,"STATE","AK"
"1859",1395731,"REX DOME",2010,2010-05-27,147,"Natural","Natural",50,"C",64.1833344,-148.75,"STATE","AK"
"1860",1395733,"JULIUS CREEK",2010,2010-05-28,148,"Natural","Natural",39,"C",64.2983322,-149.0133362,"STATE","AK"
"1861",1395755,"NO NAME CREEK",2010,2010-07-08,189,"Natural","Natural",7110,"G",63.439167,-153.6786041,"STATE","AK"
"1862",1395758,"LITTLE GOLDSTREAM",2010,2010-09-18,261,"Human","Debris and open burning",38,"C",64.6730576,-148.9433289,"PRIVATE","AK"
"1863",1395767,"NORTH FORK",2010,2010-05-28,148,"Natural","Natural",12188,"G",63.3005562,-154.0330505,"STATE","AK"
"1864",1395769,"STUVER CREEK",2010,2010-05-24,144,"Natural","Natural",14.5,"C",62.831665,-141.6661072,"STATE","AK"
"1865",1395772,"MUKSLULIK",2010,2010-05-31,151,"Natural","Natural",371,"E",60.9913902,-158.3505554,"STATE","AK"
"1866",1395848,"MCLEAN CREEK",2010,2010-05-29,149,"Natural","Natural",14099,"G",63.6450005,-156.3061066,"STATE","AK"
"1867",1395907,"DENALI",2010,2010-08-15,227,"Human","Recreation and ceremony",10.4,"C",63.8688889,-149.0155487,"PRIVATE","AK"
"1868",1395969,"TELIDA HOLDOVERS",2010,2010-05-28,148,"Natural","Natural",10,"C",63.3133316,-152.9519501,"STATE","AK"
"1869",1396007,"SWANNECK",2010,2010-06-24,175,"Natural","Natural",97,"C",65,-149.2666626,"STATE","AK"
"1870",1396068,"SHOVEL CREEK",2010,2010-05-26,146,"Natural","Natural",11,"C",65.0500031,-148.433609,"STATE","AK"
"1871",1396069,"POPAVICH",2010,2010-05-26,146,"Natural","Natural",2214,"F",63.9333344,-148.8166656,"STATE","AK"
"1872",1396076,"GILLES/DELTA COMPLEX",2010,2010-05-26,146,"Natural","Natural",19372,"G",64.3347244,-145.6944427,"STATE","AK"
"1873",1396091,"DOMINION CREEK",2010,2010-05-29,149,"Natural","Natural",642,"E",63.3580551,-156.3752747,"STATE","AK"
"1874",1468514,"TURQUOISE LAKE",2010,2010-05-17,137,"Human","Recreation and ceremony",91885,"G",62.395,-153.5033,"STATE","AK"
"1875",1472465,"MINTO FLATS SOUTH",2009,2009-06-21,172,"Natural","Natural",517078,"G",64.7467,-149.5047,"TRIBAL","AK"
"1876",1472469,"HARD LUCK CREEK",2009,2009-08-03,215,"Human","Missing data/not specified/undetermined",12834,"G",64.9903,-148.5864,"STATE","AK"
"1877",1472471,"GEORGIA1",2010,2010-04-06,96,"Human","Firearms and explosives use",10,"C",63.9681,-145.7619,"OTHER FEDERAL","AK"
"1878",1472472,"STUART CREEK 1",2010,2010-04-18,108,"Human","Firearms and explosives use",1126.6,"F",64.7356,-146.4722,"OTHER FEDERAL","AK"
"1879",1472473,"FBK MACHINE GUN 1",2010,2010-04-20,110,"Human","Missing data/not specified/undetermined",15,"C",64.8083,-147.6528,"OTHER FEDERAL","AK"
"1880",1472475,"NORTHERN TARGET",2010,2010-04-21,111,"Human","Firearms and explosives use",15,"C",64.3942,-147.6467,"OTHER FEDERAL","AK"
"1881",1472476,"WOOD RIVER BUTTES",2010,2010-04-21,111,"Natural","Natural",50,"C",64.4614,-148.1372,"OTHER FEDERAL","AK"
"1882",1472477,"STUART CREEK 2",2010,2010-04-23,113,"Human","Firearms and explosives use",30,"C",64.725,-146.475,"OTHER FEDERAL","AK"
"1883",1472479,"OKLAHOMA 1",2010,2010-04-26,116,"Human","Firearms and explosives use",269,"D",64.0108,-146.3228,"OTHER FEDERAL","AK"
"1884",1472483,"NENANA GUNRANGE",2010,2010-05-02,122,"Human","Missing data/not specified/undetermined",40,"C",64.6186,-149.0614,"TRIBAL","AK"
"1885",1472488,"CLEAR CREEK BUTTES",2010,2010-05-10,130,"Natural","Natural",104.9,"D",64.5111,-148.1106,"OTHER FEDERAL","AK"
"1886",1472489,"SOUTH FORK CHENA",2010,2010-05-11,131,"Human","Firearms and explosives use",958.8,"E",65.72,-146.4411,"OTHER FEDERAL","AK"
"1887",1472493,"TOKLAT",2010,2010-05-16,136,"Natural","Natural",171726.6,"G",64.4592,-150.3244,"STATE","AK"
"1888",1472494,"BONNEFIELD",2010,2010-05-17,137,"Natural","Natural",12,"C",64.55,-147.7167,"OTHER FEDERAL","AK"
"1889",1472495,"MISSISSIPPI IMPACT",2010,2010-05-17,137,"Human","Arson/incendiarism",3969,"F",63.9011,-145.9931,"OTHER FEDERAL","AK"
"1890",1472498,"CLEAR CREEK AIRSTRIP",2010,2010-05-19,139,"Human","Missing data/not specified/undetermined",17,"C",64.4531,-147.5606,"OTHER FEDERAL","AK"
"1891",1472499,"SUCKER RIVER",2010,2010-05-20,140,"Human","Missing data/not specified/undetermined",397.7,"E",66.5375,-145.1208,"TRIBAL","AK"
"1892",1472500,"ST  MARYS DUMP",2010,2010-05-20,140,"Human","Debris and open burning",10,"C",62.0525,-163.2664,"TRIBAL","AK"
"1893",1472504,"TSEDOLALINDIN LAKE",2010,2010-05-22,142,"Natural","Natural",20.5,"C",65.6289,-156.7017,"FWS","AK"
"1894",1472508,"NOORVIK LANDFILL",2010,2010-05-24,144,"Human","Debris and open burning",373,"E",66.8197,-160.9478,"TRIBAL","AK"
"1895",1472509,"MOOSE CREEK",2010,2010-05-25,145,"Natural","Natural",40,"C",65.2939,-149.2792,"STATE","AK"
"1896",1472511,"FRYINGPAN CREEK",2010,2010-05-25,145,"Natural","Natural",2707.1,"F",65.3686,-145.5706,"BLM","AK"
"1897",1472512,"MIDDLE FORK",2010,2010-05-25,145,"Natural","Natural",55,"C",62.5458,-154.1875,"BLM","AK"
"1898",1472516,"KEJULIK RIVER",2010,2010-05-25,145,"Human","Recreation and ceremony",640,"E",57.9861,-155.4244,"FWS","AK"
"1899",1472519,"EAGLE TRAIL",2010,2010-05-26,146,"Natural","Natural",17934,"G",63.33,-143.32,"STATE","AK"
"1900",1472521,"APPLEGATE",2010,2010-05-26,146,"Natural","Natural",17446,"G",65.2003,-149.9978,"STATE","AK"
"1901",1472526,"BANDDANA CREEK",2010,2010-05-26,146,"Natural","Natural",26.7,"C",65.635,-152.0825,"BLM","AK"
"1902",1472527,"CHITANATALA",2010,2010-05-26,146,"Natural","Natural",36633,"G",64.7561,-151.7731,"STATE","AK"
"1903",1472528,"MYSTERY",2010,2010-05-27,147,"Natural","Natural",18952,"G",63.4317,-154.5206,"BLM","AK"
"1904",1472530,"SHEENJEK",2010,2010-05-27,147,"Natural","Natural",25,"C",67.3967,-144.2291,"FWS","AK"
"1905",1472531,"NORTH SCHWATKA",2010,2010-05-27,147,"Natural","Natural",25,"C",65.9006,-147.2467,"FWS","AK"
"1906",1472536,"CASCADEN RIDGE",2010,2010-05-27,147,"Natural","Natural",15178,"G",65.4133,-148.9936,"BLM","AK"
"1907",1472537,"SOUTH SCHWATKA",2010,2010-05-27,147,"Natural","Natural",1053.9,"F",65.7794,-147.5264,"BLM","AK"
"1908",1472539,"JEANNES LAKE",2010,2010-05-27,147,"Natural","Natural",17080.6,"G",64.1108,-151.3828,"BLM","AK"
"1909",1472542,"SHEENJEK 2",2010,2010-05-28,148,"Natural","Natural",1420,"F",67.5814,-144.1155,"FWS","AK"
"1910",1472544,"REINDEER RIVER",2010,2010-05-28,148,"Natural","Natural",1420,"F",62.4461,-159.5394,"BLM","AK"
"1911",1472545,"SISCHU1",2010,2010-05-28,148,"Natural","Natural",1433,"F",64.2028,-152.6372,"BLM","AK"
"1912",1472546,"PARADISE FORK",2010,2010-05-28,148,"Natural","Natural",1550,"F",63.8669,-153.5472,"BLM","AK"
"1913",1472547,"SISCHU 2",2010,2010-05-28,148,"Natural","Natural",2741,"F",64.1372,-152.8503,"BLM","AK"
"1914",1472548,"WINTER TRAIL",2010,2010-05-28,148,"Natural","Natural",112.2,"D",67.05,-151.25,"STATE","AK"
"1915",1472549,"SLOKENJIKH",2010,2010-05-29,149,"Natural","Natural",10682,"G",65.9083,-152.5167,"BLM","AK"
"1916",1472550,"LONE MOUNTAIN",2010,2010-05-29,149,"Natural","Natural",51996,"G",62.4794,-154.7486,"BLM","AK"
"1917",1472551,"TWOMILE CREEK",2010,2010-05-29,149,"Natural","Natural",4244.9,"F",63.6569,-156.4494,"FWS","AK"
"1918",1472552,"EKLUTNA",2010,2010-05-29,149,"Human","Missing data/not specified/undetermined",1692.7,"F",61.3,-148.97,"TRIBAL","AK"
"1919",1472553,"POPE FIRE",2010,2010-05-30,150,"Natural","Natural",95.9,"C",66.9433,-150.9808,"STATE","AK"
"1920",1472557,"BULL CREEK",2010,2010-05-31,151,"Natural","Natural",41911.4,"G",65.9667,-141.1167,"BLM","AK"
"1921",1472558,"MCLAIN LAKE",2010,2010-05-31,151,"Natural","Natural",65,"C",60.83,-150.58,"FWS","AK"
"1922",1472559,"HAWK RIVER",2010,2010-05-31,151,"Natural","Natural",10766,"G",60.4833,-161.0833,"FWS","AK"
"1923",1472560,"YUKON SLOUGH",2010,2010-06-02,153,"Natural","Natural",2665.8,"F",65.2811,-141.9206,"NPS","AK"
"1924",1472561,"WITCH MOUNTAIN",2010,2010-06-02,153,"Natural","Natural",1459,"F",65.3417,-141.9711,"NPS","AK"
"1925",1472562,"JUDGE CREEK",2010,2010-06-02,153,"Natural","Natural",1449.7,"F",65.5272,-142.2914,"BLM","AK"
"1926",1472563,"INDIAN GRAVE CREEK",2010,2010-06-02,153,"Natural","Natural",2496.6,"F",65.6169,-141.2005,"BLM","AK"
"1927",1472564,"BIG MOUNTAIN",2010,2010-06-02,153,"Natural","Natural",83746,"G",66.3211,-141.755,"BLM","AK"
"1928",1472565,"STUART CREEK 5",2010,2010-06-03,154,"Human","Firearms and explosives use",62.5,"C",64.6889,-146.5917,"OTHER FEDERAL","AK"
"1929",1472566,"WATERFALL",2010,2010-06-03,154,"Natural","Natural",1252.1,"F",65.3233,-141.3169,"TRIBAL","AK"
"1930",1472569,"TOLOVANA",2010,2010-06-04,155,"Natural","Natural",119.7,"D",65.1,-149.33,"TRIBAL","AK"
"1931",1472570,"CHRISTIAN RIVER",2010,2010-06-04,155,"Natural","Natural",355,"E",67.5292,-145.4144,"TRIBAL","AK"
"1932",1472574,"ERNIE CREEK",2010,2010-06-06,157,"Natural","Natural",114,"D",67.9339,-150.7622,"NPS","AK"
"1933",1472575,"KNIFEBLADE RIDGE",2010,2010-06-06,157,"Natural","Natural",20,"C",69.2322,-154.6264,"BLM","AK"
"1934",1472576,"SILVIA CREEK",2010,2010-06-07,158,"Natural","Natural",355,"E",65.1589,-143.0256,"NPS","AK"
"1935",1472580,"BOGUS CREEK",2010,2010-06-07,158,"Natural","Natural",10,"C",61.2489,-160.6611,"TRIBAL","AK"
"1936",1472590,"ANDREW PAUL SLOUGH",2010,2010-06-08,159,"Natural","Natural",22.4,"C",64.9058,-157.265,"STATE","AK"
"1937",1472591,"NAYUKA RIVER",2010,2010-06-08,159,"Natural","Natural",81,"C",65.6008,-155.1086,"FWS","AK"
"1938",1472592,"HOT SPRINGS CREEK 1",2010,2010-06-08,159,"Natural","Natural",36,"C",65.1717,-154.6336,"STATE","AK"
"1939",1472593,"HOT SPRINGS CREEK 2",2010,2010-06-08,159,"Natural","Natural",62,"C",65.1867,-154.5947,"STATE","AK"
"1940",1472596,"NIAKOGON MOUNTAIN",2010,2010-06-09,160,"Natural","Natural",580,"E",68.8817,-153.0317,"STATE","AK"
"1941",1472597,"SOLSMUNKET LAKE",2010,2010-06-09,160,"Natural","Natural",23.7,"C",66.0175,-156.0811,"FWS","AK"
"1942",1472599,"MALAMUTE FORK",2010,2010-06-09,160,"Natural","Natural",48,"C",67.0703,-152.9225,"STATE","AK"
"1943",1472602,"DULBI EAST",2010,2010-06-09,160,"Natural","Natural",70,"C",65.1608,-155.8375,"BLM","AK"
"1944",1472603,"CANYON CREEK",2010,2010-06-09,160,"Natural","Natural",364,"E",65.4783,-151.0883,"BLM","AK"
"1945",1472604,"NAYUKA RIVER 2",2010,2010-06-09,160,"Natural","Natural",255,"D",65.6089,-155.0828,"FWS","AK"
"1946",1472605,"HOLTNAKATNA",2010,2010-06-09,160,"Natural","Natural",26.5,"C",65.1669,-156.4014,"FWS","AK"
"1947",1472609,"ALATNA HILLS",2010,2010-06-10,161,"Natural","Natural",113,"D",67.0236,-153.0356,"STATE","AK"
"1948",1472610,"DULBI 2",2010,2010-06-10,161,"Natural","Natural",30,"C",65.1442,-155.6136,"BLM","AK"
"1949",1472612,"DULBI 3",2010,2010-06-10,161,"Natural","Natural",15,"C",65.1689,-155.5817,"BLM","AK"
"1950",1472613,"HOG RIVER",2010,2010-06-10,161,"Natural","Natural",1111,"F",66.8333,-154.0167,"STATE","AK"
"1951",1472614,"UTOPIA",2010,2010-06-10,161,"Natural","Natural",13.1,"C",65.9339,-153.5572,"BLM","AK"
"1952",1472615,"SIDIK LAKE",2010,2010-06-10,161,"Natural","Natural",18189,"G",68.1431,-158.9447,"NPS","AK"
"1953",1472616,"WILLOW CREEK",2010,2010-06-10,161,"Natural","Natural",13766,"G",64.7061,-148.0978,"OTHER FEDERAL","AK"
"1954",1472617,"BIG CREEK",2010,2010-06-11,162,"Natural","Natural",67,"C",65.3344,-154.5414,"STATE","AK"
"1955",1472618,"WEST FORK",2010,2010-06-11,162,"Natural","Natural",353.9,"E",65.4258,-154.3856,"STATE","AK"
"1956",1472620,"KUTCHIK RIVER",2010,2010-06-11,162,"Natural","Natural",428,"E",69.3367,-151.4817,"TRIBAL","AK"
"1957",1472621,"JOHN RIVER",2010,2010-06-11,162,"Natural","Natural",37,"C",67.2539,-152.0042,"STATE","AK"
"1958",1472625,"PASS CREEK",2010,2010-06-14,165,"Natural","Natural",20,"C",67.9481,-142.8114,"FWS","AK"
"1959",1472626,"HENSHAW CREEK",2010,2010-06-14,165,"Natural","Natural",30,"C",67.0181,-152.4489,"STATE","AK"
"1960",1472627,"BROOKS CREEK",2010,2010-06-14,165,"Natural","Natural",129,"D",65.28,-148.7483,"STATE","AK"
"1961",1472629,"OTTER CREEK",2010,2010-06-15,166,"Natural","Natural",14.3,"C",67.5111,-145.0928,"FWS","AK"
"1962",1472632,"LITTLE MELOZITNA",2010,2010-06-16,167,"Natural","Natural",10,"C",65.6692,-153.4183,"BLM","AK"
"1963",1472636,"ANAKTUVUK PASS",2010,2010-06-21,172,"Human","Missing data/not specified/undetermined",30,"C",68.1453,-151.6153,"TRIBAL","AK"
"1964",1472637,"BIRCH CREEK",2010,2010-06-21,172,"Natural","Natural",1644,"F",65.2853,-164.3444,"BLM","AK"
"1965",1472639,"SQUIRREL RIVER",2010,2010-06-22,173,"Natural","Natural",95,"C",67.0661,-160.6872,"BLM","AK"
"1966",1472640,"SHEKLUKSHUK RANGE",2010,2010-06-22,173,"Natural","Natural",285,"D",66.7442,-157.3992,"BLM","AK"
"1967",1472643,"INGRUKSUKRUK CREEK",2010,2010-06-22,173,"Natural","Natural",101.5,"D",66.2911,-158.1061,"STATE","AK"
"1968",1472644,"SHINILIKROK CREEK",2010,2010-06-22,173,"Natural","Natural",280,"D",66.4494,-157.6056,"FWS","AK"
"1969",1472647,"TAKHAKHDONA HILLS",2010,2010-06-23,174,"Natural","Natural",5902,"G",65.6003,-155.0297,"FWS","AK"
"1970",1472651,"DERBY CREEK",2010,2010-06-23,174,"Natural","Natural",23577,"G",65.9056,-158.8144,"BLM","AK"
"1971",1472655,"MONTANA CREEK",2010,2010-06-23,174,"Natural","Natural",6038,"G",65.8125,-162.4153,"STATE","AK"
"1972",1472657,"REINDEER CREEK",2010,2010-06-23,174,"Natural","Natural",400,"E",65.8269,-162.3914,"STATE","AK"
"1973",1472665,"W FORK BUCKLAND RIVE",2010,2010-06-23,174,"Natural","Natural",58,"C",65.4347,-160.7983,"STATE","AK"
"1974",1472671,"OKSIK CREEK 3",2010,2010-06-23,174,"Natural","Natural",32,"C",66.8456,-160.5944,"FWS","AK"
"1975",1472675,"LOUIE CREEK",2010,2010-06-23,174,"Natural","Natural",17837,"G",65.5775,-156.6814,"TRIBAL","AK"
"1976",1472676,"OKLAHOMA 2",2010,2010-06-24,175,"Human","Firearms and explosives use",157.5,"D",64.0083,-146.4947,"OTHER FEDERAL","AK"
"1977",1472677,"PEACE RIVER",2010,2010-06-24,175,"Natural","Natural",90,"C",65.2247,-161.3103,"BLM","AK"
"1978",1472679,"RABBIT CREEK 2",2010,2010-06-24,175,"Natural","Natural",5544,"G",66.5953,-157.8956,"FWS","AK"
"1979",1472680,"KILIOVILIK CREEK",2010,2010-06-24,175,"Natural","Natural",17207,"G",66.5956,-157.5141,"BLM","AK"
"1980",1472681,"YUKI RIVER",2010,2010-06-24,175,"Natural","Natural",9383,"G",64.435,-156.1822,"STATE","AK"
"1981",1472690,"RAY",2010,2010-06-27,178,"Natural","Natural",364,"E",65.7067,-152.1697,"BLM","AK"
"1982",1472691,"KALDOLYEIT LAKE",2010,2010-06-27,178,"Natural","Natural",10,"C",66.3356,-151.9716,"FWS","AK"
"1983",1472692,"NOATAK RIVER",2010,2010-06-28,179,"Human","Missing data/not specified/undetermined",103.4,"D",67.1536,-162.4672,"BIA","AK"
"1984",1472693,"KANUTI RIVER",2010,2010-06-29,180,"Natural","Natural",71,"C",66.4158,-152.9331,"TRIBAL","AK"
"1985",1472694,"EGAVIK CREEK",2010,2010-06-30,181,"Natural","Natural",129.2,"D",64.0389,-160.8917,"TRIBAL","AK"
"1986",1472696,"BEDROCK CREEK",2010,2010-06-30,181,"Natural","Natural",25,"C",67.1419,-152.4414,"STATE","AK"
"1987",1472697,"YUKON CREEK",2010,2010-06-30,181,"Natural","Natural",25,"C",64.1675,-158.1386,"STATE","AK"
"1988",1472699,"WINTER ROAD",2010,2010-06-30,181,"Natural","Natural",40,"C",66.6436,-151.0331,"BLM","AK"
"1989",1472700,"SIRUK CREEK",2010,2010-06-30,181,"Natural","Natural",300,"E",66.7225,-154.0625,"STATE","AK"
"1990",1472701,"MISHUK CREEK",2010,2010-06-30,181,"Natural","Natural",30.6,"C",67.0022,-157.8781,"TRIBAL","AK"
"1991",1472705,"EVAINGIKNUK",2010,2010-07-01,182,"Natural","Natural",5298,"G",67.9025,-162.6583,"STATE","AK"
"1992",1472710,"KLERY CREEK 2",2010,2010-07-01,182,"Natural","Natural",530,"E",67.1603,-160.7586,"TRIBAL","AK"
"1993",1472712,"SQUIRREL RIVER SOUTH",2010,2010-07-01,182,"Natural","Natural",332,"E",67.2408,-161.6027,"BLM","AK"
"1994",1472715,"LAKE MINAKOKOSA",2010,2010-07-01,182,"Natural","Natural",76,"C",66.9289,-155.0386,"STATE","AK"
"1995",1472717,"NAPAUTOKIK CREEK",2010,2010-07-01,182,"Natural","Natural",77,"C",66.9778,-160.2158,"TRIBAL","AK"
"1996",1472719,"WINDY ARM",2010,2010-07-01,182,"Natural","Natural",20,"C",67.1444,-150.4414,"BLM","AK"
"1997",1472720,"MELVIN CREEK",2010,2010-07-01,182,"Natural","Natural",499,"E",66.8875,-160.6608,"TRIBAL","AK"
"1998",1472721,"HOTHAM PEAK",2010,2010-07-01,182,"Natural","Natural",460,"E",66.8758,-160.6319,"FWS","AK"
"1999",1472725,"KILIOVILIK RANGE",2010,2010-07-02,183,"Natural","Natural",2758,"F",66.6067,-157.4117,"BLM","AK"
"2000",1472726,"ROK NORTH",2010,2010-07-02,183,"Natural","Natural",13106,"G",68.1436,-161.5628,"NPS","AK"
"2001",1472728,"BLACK JACK",2010,2010-07-02,183,"Natural","Natural",10,"C",66.6822,-152.8842,"TRIBAL","AK"
"2002",1472730,"NOATAK EAST BASE",2010,2010-07-02,183,"Natural","Natural",59,"C",67.9378,-160.2369,"NPS","AK"
"2003",1472731,"ANIRALIK LAKE",2010,2010-07-02,183,"Natural","Natural",90,"C",68.21,-159.7322,"NPS","AK"
"2004",1472739,"MELOZI RIVER",2010,2010-07-02,183,"Natural","Natural",25,"C",65.6242,-153.4164,"STATE","AK"
"2005",1472740,"FIASCO LAKE",2010,2010-07-03,184,"Natural","Natural",674,"E",65.9197,-144.2008,"TRIBAL","AK"
"2006",1472741,"ELI RIVER",2010,2010-07-03,184,"Natural","Natural",13216,"G",67.6433,-162.4861,"NPS","AK"
"2007",1472748,"TREAT ISLAND",2010,2010-07-03,184,"Natural","Natural",14,"C",65.9222,-156.3797,"TRIBAL","AK"
"2008",1472750,"JADE MOUNTAINS",2010,2010-07-04,185,"Natural","Natural",154,"D",67.1414,-157.7039,"BIA","AK"
"2009",1472754,"KALUICH CREEK",2010,2010-07-07,188,"Natural","Natural",20,"C",67.7344,-158.2819,"NPS","AK"
"2010",1472758,"THE DIVIDE",2010,2010-07-08,189,"Natural","Natural",1258,"F",66.8714,-154.3808,"NPS","AK"
"2011",1472759,"KETLKEDE CREEK",2010,2010-07-08,189,"Natural","Natural",40,"C",64.3119,-156.8464,"STATE","AK"
"2012",1472761,"DULBI SLOUGH SOUTH",2010,2010-07-09,190,"Natural","Natural",10,"C",65.4033,-156.1889,"FWS","AK"
"2013",1472762,"EAGLE CREEK",2010,2010-07-09,190,"Natural","Natural",195,"D",64.6783,-162.9481,"BLM","AK"
"2014",1472765,"TIPOOKTULEARUK RIVER",2010,2010-07-09,190,"Natural","Natural",2942,"F",65.1783,-160.5036,"BLM","AK"
"2015",1472766,"KOYUK RIVER 3",2010,2010-07-09,190,"Natural","Natural",10,"C",65.205,-161.7178,"BLM","AK"
"2016",1472768,"WALKER LAKE 2",2010,2010-07-09,190,"Natural","Natural",40,"C",67.2203,-154.5344,"NPS","AK"
"2017",1472769,"KLIKHTENTOTZNA CREEK",2010,2010-07-09,190,"Natural","Natural",3488,"F",66.5892,-154.8658,"STATE","AK"
"2018",1472770,"KUNYANAK CREEK",2010,2010-07-10,191,"Natural","Natural",13,"C",67.8225,-158.4753,"NPS","AK"
"2019",1472771,"IMELYAK RIVER WEST",2010,2010-07-10,191,"Natural","Natural",17.3,"C",67.8478,-158.1019,"NPS","AK"
"2020",1472772,"NOATAK RIVER 5",2010,2010-07-10,191,"Natural","Natural",17.5,"C",67.9189,-158.2717,"NPS","AK"
"2021",1472776,"CLEAR CREEK BUTTES 2",2010,2010-07-10,191,"Natural","Natural",101,"D",64.5867,-147.7892,"OTHER FEDERAL","AK"
"2022",1472777,"OKLAHOMA 3",2010,2010-07-10,191,"Human","Arson/incendiarism",50,"C",63.9475,-146.3139,"OTHER FEDERAL","AK"
